reporter_name,partner_name,year,trade_flow,product_group,export_(us$_thousand),import_(us$_thousand),export_product_share_(%),import_product_share_(%),revealed_comparative_advantage,world_growth_(%),country_growth_(%),ahs_simple_average_(%),ahs_weighted_average_(%),ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_(%),ahs_duty_free_tariff_lines_share_(%),ahs_specific_tariff_lines_share_(%),ahs_ave_tariff_lines_share_(%),ahs_maxrate_(%),ahs_minrate_(%),ahs_specificduty_imports_(us$_thousand),ahs_dutiable_imports_(us$_thousand),ahs_duty_free_imports_(us$_thousand),mfn_simple_average_(%),mfn_weighted_average_(%),mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_(%),mfn_duty_free_tariff_lines_share_(%),mfn_specific_tariff_lines_share_(%),mfn_ave_tariff_lines_share_(%),mfn_maxrate_(%),mfn_minrate_(%),mfn_specificduty_imports_(us$_thousand),mfn_dutiable_imports_(us$_thousand),mfn_duty_free_imports_(us$_thousand)
Kenya,"Egypt, Arab Rep.",2018.0,EXPIMP,Textiles and Clothing,2114.6,8467.48,1.06,2.36,0.16,12.4,22.11,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Spain,2018.0,EXPIMP,Textiles and Clothing,2998.31,651.4,6.84,0.62,1.1,3.21,12.55,24.16,22.1,97.0,94.85,2.06,0.0,3.09,50.0,0.0,0.0,596.18,30.1,24.16,22.1,97.0,94.85,2.06,0.0,3.09,50.0,0.0,0.0,596.18,30.1
Kenya,Ethiopia(excludes Eritrea),2018.0,EXPIMP,Textiles and Clothing,2959.24,2410.81,4.73,25.46,0.37,-0.68,18.35,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Finland,2018.0,EXPIMP,Textiles and Clothing,0.22,9.76,0.0,0.03,0.05,3.39,31.82,23.82,26.28,19.0,84.21,0.0,0.0,15.79,35.0,10.0,0.0,2.19,0.0,23.82,26.28,19.0,84.21,0.0,0.0,15.79,35.0,10.0,0.0,2.19,0.0
Kenya,Fiji,2018.0,EXPIMP,Textiles and Clothing,22.7,0.93,56.44,30.0,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,France,2018.0,EXPIMP,Textiles and Clothing,438.2,901.87,0.55,0.38,0.15,3.64,-18.26,23.17,18.5,69.0,92.75,2.9,0.0,4.35,50.0,0.0,0.0,773.05,33.13,23.17,18.5,69.0,92.75,2.9,0.0,4.35,50.0,0.0,0.0,773.05,33.13
Kenya,United Kingdom,2018.0,EXPIMP,Textiles and Clothing,602.69,14126.96,0.15,4.55,0.07,1.55,-12.51,23.86,30.7,162.0,95.06,3.09,0.0,1.85,50.0,0.0,0.0,18511.21,1823.87,23.86,30.7,162.0,95.06,3.09,0.0,1.85,50.0,0.0,0.0,18511.21,1823.87
Kenya,Georgia,2018.0,EXPIMP,Textiles and Clothing,30.0,2.32,1.96,2.66,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Ghana,2018.0,EXPIMP,Textiles and Clothing,1430.67,140.41,11.52,7.6,5.54,2.75,3.87,24.72,24.2,20.0,85.0,0.0,0.0,15.0,35.0,10.0,0.0,48.8,0.0,24.72,24.2,20.0,85.0,0.0,0.0,15.0,35.0,10.0,0.0,48.8,0.0
Kenya,Greece,2018.0,EXPIMP,Textiles and Clothing,1.55,48.98,0.04,0.36,0.04,4.91,-28.69,26.43,29.49,9.0,66.67,0.0,0.0,33.33,35.0,25.0,0.0,41.05,0.0,26.43,29.49,9.0,66.67,0.0,0.0,33.33,35.0,25.0,0.0,41.05,0.0
Kenya,Guyana,2018.0,EXPIMP,Textiles and Clothing,0.0,0.15,16.746330708661418,0.34,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,"Hong Kong, China",2018.0,EXPIMP,Textiles and Clothing,38.0,6803.07,0.06,12.35,0.0,0.05,-31.47,23.28,23.83,78.0,98.72,1.28,0.0,0.0,50.0,0.0,0.0,15876.06,40.92,23.28,23.83,78.0,98.72,1.28,0.0,0.0,50.0,0.0,0.0,15876.06,40.92
Kenya,Honduras,2018.0,EXPIMP,Textiles and Clothing,89.21,203.41,48.16,95.79,8.18,0.14,90.68,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Croatia,2018.0,EXPIMP,Textiles and Clothing,6.93,8.69,0.66,0.14,0.05,6.14,5.74,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.56,0.0,25.0,25.0,1.0,100.0,0.0,0.0,0.0,25.0,25.0,0.0,0.56,0.0
Kenya,Hungary,2018.0,EXPIMP,Textiles and Clothing,1.21,1435.04,0.1,8.16,0.01,5.89,74.34,26.43,34.15,9.0,66.67,0.0,0.0,33.33,35.0,25.0,0.0,1476.47,0.0,26.43,34.15,9.0,66.67,0.0,0.0,33.33,35.0,25.0,0.0,1476.47,0.0
Kenya,Indonesia,2018.0,EXPIMP,Textiles and Clothing,1121.59,15728.98,10.4,3.46,1.21,6.67,-13.14,23.9,18.71,46.0,91.3,2.17,0.0,6.52,50.0,0.0,0.0,26796.58,290.7,23.9,18.71,46.0,91.3,2.17,0.0,6.52,50.0,0.0,0.0,26796.58,290.7
Kenya,India,2018.0,EXPIMP,Textiles and Clothing,4923.1,74400.58,5.48,4.07,3.29,15.71,22.69,22.46,21.31,409.0,95.6,3.67,0.0,0.73,50.0,0.0,0.0,103052.63,3876.37,22.46,21.31,409.0,95.6,3.67,0.0,0.73,50.0,0.0,0.0,103052.63,3876.37
Kenya,Ireland,2018.0,EXPIMP,Textiles and Clothing,5.23,616.82,0.03,0.94,0.05,5.34,-27.05,26.67,34.93,8.0,62.5,0.0,0.0,37.5,35.0,25.0,0.0,141.59,0.0,26.67,34.93,8.0,62.5,0.0,0.0,37.5,35.0,25.0,0.0,141.59,0.0
Kenya,"Iran, Islamic Rep.",2018.0,EXPIMP,Textiles and Clothing,64.27,62.66,0.3,0.06,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Iraq,2018.0,EXPIMP,Textiles and Clothing,242.39,4.69,19.54,4.11,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Iceland,2018.0,EXPIMP,Textiles and Clothing,48.55,1.01,29.91,0.01,0.1,3.08,-3.06,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Israel,2018.0,EXPIMP,Textiles and Clothing,164.48,299.2,1.81,0.48,0.81,3.32,79.7,23.5,18.57,6.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,447.0,0.0,23.5,18.57,6.0,100.0,0.0,0.0,0.0,25.0,10.0,0.0,447.0,0.0
Kenya,Italy,2018.0,EXPIMP,Textiles and Clothing,1179.44,2111.42,3.01,0.83,0.53,3.88,10.22,22.71,27.88,89.0,94.38,2.25,0.0,3.37,50.0,0.0,0.0,3232.41,75.39,22.71,27.88,89.0,94.38,2.25,0.0,3.37,50.0,0.0,0.0,3232.41,75.39
Kenya,Jamaica,2018.0,EXPIMP,Textiles and Clothing,0.0,0.83,16.746330708661418,1.63,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Jordan,2018.0,EXPIMP,Textiles and Clothing,74.05,7260.36,0.52,50.32,0.01,-0.48,-62.23,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Japan,2018.0,EXPIMP,Textiles and Clothing,138.63,10386.3,0.28,1.05,0.28,3.79,61.14,19.33,4.82,17.0,70.59,11.76,0.0,17.65,35.0,0.0,0.0,4853.7,6020.55,19.33,4.82,17.0,70.59,11.76,0.0,17.65,35.0,0.0,0.0,4853.7,6020.55
Kenya,Kazakhstan,2018.0,EXPIMP,Textiles and Clothing,15.74,0.15,0.05,0.08,0.01,8.55,35.3,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Cambodia,2018.0,EXPIMP,Textiles and Clothing,0.0,138.41,16.746330708661418,2.69,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,"Korea, Rep.",2018.0,EXPIMP,Textiles and Clothing,478.32,25112.09,1.71,13.4,2.56,6.14,60.64,19.25,15.86,57.0,85.96,8.77,0.0,5.26,50.0,0.0,0.0,13730.74,4908.72,19.25,15.86,57.0,85.96,8.77,0.0,5.26,50.0,0.0,0.0,13730.74,4908.72
Kenya,Kuwait,2018.0,EXPIMP,Textiles and Clothing,0.0,0.24,16.746330708661418,0.01,0.37,3.28,23.52,35.0,35.0,3.0,0.0,0.0,0.0,100.0,35.0,35.0,0.0,5.64,0.0,35.0,35.0,3.0,0.0,0.0,0.0,100.0,35.0,35.0,0.0,5.64,0.0
Kenya,Lebanon,2018.0,EXPIMP,Textiles and Clothing,0.0,19.22,16.746330708661418,0.63,0.25,-43.84,14.43,25.35,25.02,37.0,100.0,0.0,0.0,0.0,50.0,25.0,0.0,39.14,0.0,25.35,25.02,37.0,100.0,0.0,0.0,0.0,50.0,25.0,0.0,39.14,0.0
Kenya,Liberia,2018.0,EXPIMP,Textiles and Clothing,27.2,1.13,8.04,0.42,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Sri Lanka,2018.0,EXPIMP,Textiles and Clothing,57.59,9501.85,1.75,45.8,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Lesotho,2018.0,EXPIMP,Textiles and Clothing,0.01,7.48,0.01,31.37,0.0,-2.66,-99.58,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Lithuania,2018.0,EXPIMP,Textiles and Clothing,0.0,740.4,16.746330708661418,6.5,1.34,6.65,14.37,35.0,35.0,3.0,0.0,0.0,0.0,100.0,35.0,35.0,0.0,666.08,0.0,35.0,35.0,3.0,0.0,0.0,0.0,100.0,35.0,35.0,0.0,666.08,0.0
Kenya,Morocco,2018.0,EXPIMP,Textiles and Clothing,2737.26,291.75,87.57,2.59,4.87,4.87,36.22,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Moldova,2018.0,EXPIMP,Textiles and Clothing,0.0,0.2,16.746330708661418,0.08,0.11,3.42,124.22,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Madagascar,2018.0,EXPIMP,Textiles and Clothing,27.05,4.69,0.78,0.06,0.04,9.36,-12.07,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Mexico,2018.0,EXPIMP,Textiles and Clothing,1371.68,135.74,11.84,0.73,13.74,3.51,23.28,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Mali,2018.0,EXPIMP,Textiles and Clothing,191.43,9.37,44.64,26.04,2.25,3.06,448.0,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Myanmar,2018.0,EXPIMP,Textiles and Clothing,2.0,7.3,0.8,15.12,0.04,12.15,-69.27,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Mozambique,2018.0,EXPIMP,Textiles and Clothing,261.98,116.79,2.19,0.36,1.99,1.52,63.29,28.89,6.94,11.0,63.64,9.09,0.0,27.27,50.0,0.0,0.0,20.1,62.56,28.89,6.94,11.0,63.64,9.09,0.0,27.27,50.0,0.0,0.0,20.1,62.56
Kenya,Mauritania,2018.0,EXPIMP,Textiles and Clothing,445.38,4.34,99.09,60.5,9.38,23.52,16.54,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Mauritius,2018.0,EXPIMP,Textiles and Clothing,49.12,591.9,0.41,0.98,0.02,1.19,-16.1,0.0,0.0,27.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,616.91,24.44,23.75,27.0,96.3,3.7,0.0,0.0,50.0,0.0,0.0,585.45,31.47
Kenya,Malawi,2018.0,EXPIMP,Textiles and Clothing,1343.17,3.38,4.22,0.02,0.71,23.16,11.56,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
Kenya,Malaysia,2018.0,EXPIMP,Textiles and Clothing,456.19,3598.18,4.34,1.7,2.41,4.29,-17.02,17.26,22.22,24.0,79.17,8.33,0.0,12.5,50.0,0.0,0.0,3537.22,1394.11,17.26,22.22,24.0,79.17,8.33,0.0,12.5,50.0,0.0,0.0,3537.22,1394.11
Kenya,Namibia,2018.0,EXPIMP,Textiles and Clothing,0.55,5.47,0.09,0.83,0.56,-2.88,-83.6,10.0,10.0,1.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,3.81,0.0,10.0,10.0,1.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,3.81,0.0
Kenya,New Caledonia,2018.0,EXPIMP,Textiles and Clothing,0.0,9.47,16.746330708661418,37.41,8.027710785103983,2.2919585332419463,36.26888793694311,21.164632587859426,22.069619976458718,63.660164788969226,63.48576761392298,23.794146628552213,0.026557928367243987,12.693618631242643,35.12397343198251,10.699260131158567,4.825189171010594,14111.331005549018,5316.550775180764,23.760612073314277,25.112912392803093,36.439044896586516,71.10540776862284,14.894691441062722,0.028663191525138722,13.884592231377164,39.38858416008071,12.00437195224483,4.944482932571045,16610.02838069615,2817.8533983521106
